JURISDICTION,COUNTY,YEAR,APN,STREET_ADDRESS,EXISTING_USE_TYPE,NUM_OF_UNITS,SURPLUS_TYPE,PARCEL_SIZE,NOTES
MARINA,MONTEREY,2021,031-221-007-000,N/A,Other,0,Excess,5.7,PARK - GYM & POOL
MARINA,MONTEREY,2021,031-101-054-000,N/A,Other,0,Excess,25.16,PARK - HILLTOP
MARINA,MONTEREY,2021,031-221-009-000,N/A,Other,0,Excess,3.46,PARK - SOUTH 2ND IN DUNES
MARINA,MONTEREY,2021,031-101-041-000,N/A,Other,0,Excess,30.32,SEA HAVEN HABITAT MITIGATION
BUENA PARK,ORANGE,2021,277-021-02,6245 Auto Center Drive,Commercial,0,Surplus Land,0.19,Declared Surplus By City Council per Resolution No. 14409
BUENA PARK,ORANGE,2021,277-021-03,6251 Auto Center Drive,Commercial,0,Surplus Land,0.12,Declared Surplus By City Council per Resolution No. 14409
BUENA PARK,ORANGE,2021,277-021-04,6255 Auto Center Drive,Commercial,0,Surplus Land,0.06,Declared Surplus By City Council per Resolution No. 14409
BUENA PARK,ORANGE,2021,277-021-05,6261 Auto Center Drive,Commercial,0,Surplus Land,0.19,Declared Surplus By City Council per Resolution No. 14409
BUENA PARK,ORANGE,2021,277-021-06,6263-6265 Auto Center Drive,Commercial,0,Surplus Land,0.19,Declared Surplus By City Council per Resolution No. 14409
BUENA PARK,ORANGE,2021,277-021-08,6271 Auto Center Drive,Commercial,0,Surplus Land,0.32,Declared Surplus By City Council per Resolution No. 14409
BUENA PARK,ORANGE,2021,277-021-15,Intersection of Western Ave and 5 Freeway,Commercial,0,Surplus Land,0.2,Declared Surplus By City Council per Resolution No. 14409
BUENA PARK,ORANGE,2021,277-021-19,6241 Auto Center Drive,Commercial,0,Surplus Land,0.12,Declared Surplus By City Council per Resolution No. 14409
BUENA PARK,ORANGE,2021,277-021-21,6291 Auto Center Drive,Commercial,0,Surplus Land,0.31,Declared Surplus By City Council per Resolution No. 14409
ALAMEDA COUNTY,ALAMEDA,2021,008-0626-21,"286-14th Street, Oakland",Commercial,0,Surplus Land,0.23,Resolved & Noticed per 54221
ALAMEDA COUNTY,ALAMEDA,2021,041-3802-22,"7001 Oakport, Oakland",Commercial,0,Surplus Land,10.87,Resolved & Noticed per 54221
ALAMEDA COUNTY,ALAMEDA,2021,074-1339-16,"1220 Harbor Bay Parkway, Alameda",Commercial,0,Surplus Land,6.45,Resolved & Noticed per 54221(b)(1)
ALAMEDA COUNTY,ALAMEDA,2021,074-1351-8,"1150 Harbor Bay Parkway, Alameda",Commercial,0,Surplus Land,11.4,Resolved & Noticed per 54221(b)(1)
UPLAND,SAN BERNARDINO,2021,1046-591-12 & 13,"105 N. 1st Avenue, between ""A"" Street and 9th Street",Commercial,0,Surplus Land,0.26,"Vacant 2,241 sq. ft. building on parcel 13. Zoned 1st Street Overlay in Old Town District of the Historic Downtown Upland Specific Plan (SP)"
MILPITAS,SANTA CLARA,2021,8341002,1452 South Main Street,Industrial,0,Excess,0.87,N/A
MILPITAS,SANTA CLARA,2021,8341003,1474 South Main Street,Industrial,0,Excess,0.85,N/A
INDIAN WELLS,RIVERSIDE,2021,633-240-035,45300 Club Drive,Commercial,0,Excess,0.69,"City no longer owns this property. City Council declared this property excess surplus by Resolution at  May 6, 2021 City Council Meeting.  City then complied with SLA process per AB 1486, and received HCD's determination letter to sell the property on 8/12/2021.  City sold the property with affordability covenant 10/1/2021."
BEVERLY HILLS,LOS ANGELES,2021,4336-010-271,617-619 North Robertson Boulevard,Other,0,Surplus Land,0.19,"Property known as ""log cabin"" in West Hollywood"
BEVERLY HILLS,LOS ANGELES,2021,4336-010-270,621-623 North Robertson Boulevard,Other,0,Surplus Land,0.17,"Property known as ""log cabin"" in West Hollywood"
LOS ANGELES,LOS ANGELES,2021,"Portion of
4309-002-901","Adjacent to 2315 Beverwil Dr. (2nd Rd)
Los Angeles, CA 90034",Other,0,Exempt Surplus Land,0.03,"Open Space

OPLA - Exempt Surplus"
LOS ANGELES,LOS ANGELES,2021,"Portion of
4309-002-901","Adjacent to 2311 Beverwil Dr. (2nd Rd)
Los Angeles, CA 90034",Other,0,Exempt Surplus Land,0.03,"Open Space

OPLA - Exempt Surplus"
LOS ANGELES,LOS ANGELES,2021,5547016906,6518-6522 Hollywood Blvd,Commercial,0,Exempt Surplus Land,0.27,"This is the commercial portion of the mixed-use Hollywood Arts Collective, which has a 100% affordable housing component."
BRENTWOOD,CONTRA COSTA,2021,010-160-035,400 Guthrie Ln,Industrial,0,Surplus Land,1.24,Industrial/Commercial - Successor Agency Owned
SAN DIEGO COUNTY,SAN DIEGO,2021,406-241-19 por.,"7878 Campbell Ranch Road, Alpine",Commercial,0,Surplus Land,59.2,Date declared surplus by Board of Supervisors 9/26/17 [6]
SAN DIEGO COUNTY,SAN DIEGO,2021,656-040-64 por.,"999-1/2 Sheridan Road, Campo",Commercial,0,Surplus Land,0.31,Date declared surplus by Board of Supervisors 9/26/17 [6]
ESCONDIDO,SAN DIEGO,2021,235-331-23,Citracado Pkwy/Fantero Ave,Other,0,Surplus Land,0.01,Vacant land with portions of improved sidewalk
ESCONDIDO,SAN DIEGO,2021,235-332-56,Citracado Pkwy/Fantero Ave,Other,0,Surplus Land,0.01,Vacant land with portions of improved sidewalk
ESCONDIDO,SAN DIEGO,2021,228-400-19,Country Club Dr,Other,0,Surplus Land,0.03,Vacant land with portions of improved sidewalk
ESCONDIDO,SAN DIEGO,2021,228-400-21,Country Club Dr,Other,0,Surplus Land,0.06,Improved roadway and sidewalk areas
ESCONDIDO,SAN DIEGO,2021,229-522-02,Poplar Way,Other,0,Surplus Land,0.01,Edge of improved paved lot/road
TUSTIN,ORANGE,2021,"APN 434-431-13, 14, 15, 26, 27, 28 and 434-441-23","Near 2700 Park Avenue, Tustin CA 92782",Other,0,Exempt Surplus Land,4.7,paved parking areas
YORBA LINDA,ORANGE,2021,323-304-19,Vacant Parcel (Main Street),Other,0,Surplus Land,0.11,Vacant land with temporary use
SAN DIEGO,SAN DIEGO,2021,42103058,9575 Aero Drive,Industrial,0,Exempt Surplus Land,4.51,Declared Exempt Surplus Land on 5/25/2021; Tenants in Common Ownership with ARC; rehab and vocational training for intellectually challenged persons.
SAN DIEGO,SAN DIEGO,2021,"38308003 portion, 38308004 portion, and 38308005",8810 Mission Gorge Road,Other,0,Exempt Surplus Land,2.28,Declared Exempt Surplus Land on 9/21/2021; Sewer pump station.  Potential sale to Padre Dam Water District.
SAN DIEGO,SAN DIEGO,2021,44159004,"3500, 3250, 3220 and 3240 Sports Arena Blvd",Commercial,0,Surplus Land,48.5,Declared Surplus Land on 6/29/2021 with development condition for regional entertainment venue.  Commercial / retail.  NOA issued 10/4/21.
DELANO,KERN,2020,424-020-097,South Lexington Street,Public Facilities,0,Exempt Surplus Land,11.98,Existing Park
DELANO,KERN,2020,521-010-132,South Lexington Street,Public Facilities,0,Exempt Surplus Land,27.75,Existing Park
DELANO,KERN,2020,424-020-089,South Lexington Street,Public Facilities,0,Exempt Surplus Land,40.3,Existing Park
DELANO,KERN,2020,521-010-264,South Lexington Street,Public Facilities,0,Exempt Surplus Land,89.12,Airport
DELANO,KERN,2020,521-104-469,South Lexington Street,Public Facilities,0,Exempt Surplus Land,115,Airport
DELANO,KERN,2020,422-010-050,South Lexington Street,Public Facilities,0,Exempt Surplus Land,5,Existing Park
DELANO,KERN,2020,410-010-020,High Street,Public Facilities,0,Exempt Surplus Land,2.02,Police Station
DELANO,KERN,2020,424-020--140,South Lexington Street,Public Facilities,0,Exempt Surplus Land,1.23,Existing Park
DELANO,KERN,2020,422-010-058,Ellington Steet,Public Facilities,0,Exempt Surplus Land,5.03,Existing Park
DELANO,KERN,2020,410-070-163,South Lexington Street,Public Facilities,0,Exempt Surplus Land,4,Existing Park
DELANO,KERN,2020,520-120-114,West Cecil Avenue,Public Facilities,0,Exempt Surplus Land,474,Domestic Waste Water Treatment Plant
DELANO,KERN,2020,521-120-056,West Cecil Avenue,Public Facilities,0,Exempt Surplus Land,691,Domestic Waste Water Treatment Plant
DELANO,KERN,2020,047-160-049,West Cecil Avenue,Public Facilities,0,Exempt Surplus Land,78,Domestic Waste Water Treatment Plant
DELANO,KERN,2020,520-170-135,West Cecil Avenue,Public Facilities,0,Exempt Surplus Land,40,Domestic Waste Water Treatment Plant
DELANO,KERN,2020,520-110-085,West Cecil Avenue,Public Facilities,0,Exempt Surplus Land,39.98,Domestic Waste Water Treatment Plant
DELANO,KERN,2020,520-110-163,West Cecil Avenue,Public Facilities,0,Exempt Surplus Land,159.66,Domestic Waste Water Treatment Plant
DELANO,KERN,2020,520-170-093,West Cecil Avenue,Public Facilities,0,Exempt Surplus Land,58.07,Domestic Waste Water Treatment Plant
DELANO,KERN,2020,520-170-093,West Cecil Avenue,Public Facilities,0,Exempt Surplus Land,19.84,Domestic Waste Water Treatment Plant
DELANO,KERN,2020,520-170-101,West Cecil Avenue,Public Facilities,0,Exempt Surplus Land,40.38,Domestic Waste Water Treatment Plant
DELANO,KERN,2020,520-170-119,West Cecil Avenue,Public Facilities,0,Exempt Surplus Land,20.72,Domestic Waste Water Treatment Plant
DELANO,KERN,2020,520-170-127,West Cecil Avenue,Public Facilities,0,Exempt Surplus Land,20.62,Domestic Waste Water Treatment Plant
DELANO,KERN,2020,520-120-098,West Garces Highway,Public Facilities,0,Surplus Land,8.82,Westside Industrial Park
DELANO,KERN,2020,411-220-015,Cecil Avenue,Public Facilities,0,Exempt Surplus Land,3.76,Existing Park
DELANO,KERN,2020,411-090-012,Cecil Avenue,Public Facilities,0,Exempt Surplus Land,3.76,Existing Park
DELANO,KERN,2020,034-510-131,20th Avenue,Public Facilities,0,Exempt Surplus Land,7.09,Existing Park
DELANO,KERN,2020,034-510-123,20th Avenue,Public Facilities,0,Exempt Surplus Land,1.91,Existing Park
DELANO,KERN,2020,049-400-013,Veneto Street,Public Facilities,0,Exempt Surplus Land,7.38,Existing Park
SALINAS,MONTEREY,2020,002213017000,323 CALIFORNIA ST,Public Facilities,0,Exempt Surplus Land,0.15,N/A
SALINAS,MONTEREY,2020,002213028000,342 FRONT ST,Public Facilities,0,Exempt Surplus Land,0.96,N/A
SALINAS,MONTEREY,2020,002242029000,219 SALINAS ST,Public Facilities,0,Surplus Land,0.39,N/A
SALINAS,MONTEREY,2020,002244002000,215 LINCOLN AVE,Public Facilities,0,Surplus Land,0.12,N/A
SALINAS,MONTEREY,2020,002244098000,201 LINCOLN AVE,Public Facilities,0,Surplus Land,0.54,N/A
SALINAS,MONTEREY,2020,002244099000,100 HOWARD ST,Public Facilities,0,Surplus Land,0.85,N/A
SALINAS,MONTEREY,2020,002245002000,106 LINCOLN AVE,Public Facilities,0,Surplus Land,0.09,N/A
SALINAS,MONTEREY,2020,002245003000,108 LINCOLN AVE,Public Facilities,0,Surplus Land,0.09,N/A
SALINAS,MONTEREY,2020,002245004000,112 LINCOLN AVE,Public Facilities,0,Surplus Land,0.14,N/A
SALINAS,MONTEREY,2020,002245005000,118 LINCOLN AVE,Public Facilities,0,Surplus Land,0.15,N/A
SALINAS,MONTEREY,2020,002245006000,120 LINCOLN AVE,Public Facilities,0,Surplus Land,0.15,N/A
SALINAS,MONTEREY,2020,002245007000,122 LINCOLN AVE,Public Facilities,0,Surplus Land,0.15,N/A
SALINAS,MONTEREY,2020,002245008000,122 LINCOLN AVE,Public Facilities,0,Surplus Land,0.19,N/A
SALINAS,MONTEREY,2020,002246014000,200 LINCOLN AVE,Public Facilities,0,Surplus Land,2.43,N/A
SALINAS,MONTEREY,2020,002248011000,128 SALINAS ST,Public Facilities,0,Surplus Land,0.14,N/A
SALINAS,MONTEREY,2020,002331010000,320 LINCOLN AVE,Public Facilities,0,Surplus Land,3.41,N/A
SALINAS,MONTEREY,2020,002345018000,65 W ALISAL ST 101,Public Facilities,0,Surplus Land,0.54,N/A
SALINAS,MONTEREY,2020,002345019000,320 SALINAS ST,Public Facilities,0,Surplus Land,1.18,N/A
SALINAS,MONTEREY,2020,003863036000,2 MORTENSEN AVE (AIRPORT),Public Facilities,0,Exempt Surplus Land,462.86,N/A
SALINAS,MONTEREY,2020,004091038000,C\P DIVISION ST,Public Facilities,0,Surplus Land,0.04,N/A
SAN BERNARDINO COUNTY,SAN BERNARDINO,2020,0617-125-17,73658  OLD DALE RD 29 PALMS 92277 (jurisdiction: City of Twentynine Palms),Public Facilities,0,Surplus Land,0.33,Old Dale Road – 29 Palms TV Station; surplus Board date: 12/10/19
STANISLAUS COUNTY,STANISLAUS,2020,133-017-004,18 S Abbie Street Empire,Public Facilities,0,Surplus Land,0.96,Potential General Plan Amendment and Rezone to allow for more residential units
AZUSA,LOS ANGELES,2020,8611-004-912,622 N. San Gabriel Ave.,Public Facilities,0,Excess,0.08,Will be declared exempt surplus.
AZUSA,LOS ANGELES,2020,8611-004-913, 622 N. San Gabriel Ave.,Public Facilities,0,Excess,0.08,Will be declared exempt surplus.
OAKLAND,ALAMEDA,2021,2-91-1,1310 Oak St,Public Facilities,0,Surplus Land,0.71,Fire Alarm Bldg
OAKLAND,ALAMEDA,2021,41-3901-10,66th Ave,Public Facilities,0,Surplus Land,2.17,Coliseum City - North (welcome lawn)
OAKLAND,ALAMEDA,2021,41-3901-8,7000 Coliseum Way,Public Facilities,0,Surplus Land,103.95,Coliseum; NOA issuance complete
OAKLAND,ALAMEDA,2021,41-3901-9,7000 Coliseum Way,Public Facilities,0,Surplus Land,8.52,Oracle Arena; NOA issuance complete
OAKLAND,ALAMEDA,2021,41-3902-13-5,Edgewater Dr,Public Facilities,0,Surplus Land,0.26,Coliseum City - misc (Bay Trail); surplus designation made in error
OAKLAND,ALAMEDA,2021,8-648-16-3,2100 Telegraph Ave,Public Facilities,0,Excess,1.66,LRPMP (Telegraph Plaza Garage)
MILLBRAE,SAN MATEO,2021,D-Railroad-X1,West of Millbrae Inter Modal Station - Formerly Railroad Avenue,Public Facilities,0,Surplus Land,0.18,"Residual portion of a 12,517 square foot parcel (formerly Railroad Avenue) recently transferred to the City by BART, less a 4,487 sf parcel deeded back to BART for platform area. Net area of 8,030 square feet"
MILLBRAE,SAN MATEO,2021,024-337-100,Currently a portion of Linden Avenue,Public Facilities,0,Surplus Land,0.08,"3,605 square foot parcel recently transferred to the City by BART (currently a portion of Linden Avenue)"
MILLBRAE,SAN MATEO,2021,093-352-030,West of Millbrae Inter Modal Station - Currently housing existing “kiss and ride” facilities,Public Facilities,0,Surplus Land,0.26,"(portion of APN 093-352-030), a 11,416 square foot parcel recently transferred to the City by BART (currently housing existing “kiss and ride” facilities"
MILLBRAE,SAN MATEO,2021,093-352-030,"West of Millbrae Inter Modal Station and California Drive, South of Linden Avenue",Public Facilities,0,Surplus Land,0.47,"Portion of APN 093-352-030, approximately 20,554 square foot parcel bounded by Millbrae, Serra and Linden Avenues containing an existing City of Millbrae public parking lot and a portion of California Drive."
EL DORADO COUNTY,EL DORADO,2021,002-151-018,"515 Main Street, PVL",Public Facilities,0,Surplus Land,0.35,Sold to El Dorado County Gold 1848; escrow closed 4/23/21
EL DORADO COUNTY,EL DORADO,2021,002-151-03-100,"525 Main Street, PVL",Public Facilities,0,Surplus Land,0.16,Sold to City of PVL; escrow closed 5/12/21
EL DORADO COUNTY,EL DORADO,2021,NA,"561 Canal Street, PVL (Bennet Park)",Public Facilities,0,Exempt Surplus Land,1.5,Transferred to Union HS District 9/21/21
EL DORADO COUNTY,EL DORADO,2021,101-220-19,Red Hook Trail - Pollock Pines,Public Facilities,0,Surplus Land,26,Pnd HCD notificaiton and public sale resolution
RICHMOND,CONTRA COSTA,2021,513-291-001,Cutting Blvd,Public Facilities,0,Exempt Surplus Land,0.07,"Government Code § 54221(f)(1)(B) Surplus land that is (i) less than 5,000 square feet in area, (ii) less than the minimum legal residential building lot size for the jurisdiction in which the parcel is located [3,750 square feet], or 5,000 square feet in area, whichever is less, or (iii) has no record access and is less than 10,000 square feet in area; and is not contiguous to land owned by a state or local agency that is used for open-space or low- and moderate-income housing purposes. If the surplus land is not sold to an owner of contiguous land, it is not considered exempt surplus land and is subject to this article. - Traffic circle/ Parking"
